PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label
12.345636453414006,-7.29912102199916,0.4909662599757526,1.9448188957032204,-0.1359159971228896,-1.2994880529309047,5.769312517424279,-3.032654420400305,-1.850063323839049,6.168274203846577,abnormal
0.8695327958529556,-5.854938867426647,-1.8413178314061052,-1.4118412353207526,0.8731928697167345,0.2764393372776196,-1.3281215680292178,0.9279664196959156,-0.171441260575747,0.24812880377255034,normal
-1.9891551646971815,-8.191140772507824,-2.3165401232340943,-0.2720077664873671,0.9768214969964728,-1.2224837227889482,0.2065668024256574,0.15687554638705722,-0.1775124438873885,-2.3600944227744374,normal
2.3199352304180105,-8.620731951393179,-2.103701240703082,1.070288617866042,-0.8119071058792667,-2.0146394553149825,3.6336896744192204,0.7980676363675393,-1.0083535099349343,3.5089435682478376,normal
-2.8239579035739246,0.2774051072707751,-5.02168421926842,-11.865772259839975,9.089346015048442,-0.17567376585114713,7.966073059271811,1.5381814802129694,-1.2547536419693235,-1.3329848813285092,normal
-5.675138786341761,-2.0649931116969578,12.213932054895297,-3.590205551144636,-4.618269013847516,-4.183425580392644,-0.6634069635069553,0.03008019918087539,-0.29872303575181663,1.6418358730363054,normal
9.720732225004307,7.135408414413597,-3.964934891770427,-11.985433160694816,9.020141557808264,1.03133660870581,-0.4634948066632798,1.0238346386568664,1.1930620952665503,0.08644441936708866,normal
-3.0402253542918265,3.998583738429373,-9.793707328608251,2.8846187989725935,-6.047549965740492,-6.753933559127926,-0.7037516277711947,1.2951805522925721,-0.374852353530272,-1.2146666183563388,normal
-4.170451384300822,-5.517158292087952,-2.9130244785872526,0.6183763384826241,-4.948586000889776,14.39289152828423,2.6179318388027455,-1.1106718546054246,-1.481501878698922,1.5783891974143338,normal
1.585751019186038,11.143561752839057,11.680076923191551,-15.803321657082693,4.809229097512198,-2.3820848080573853,-0.7625866542455164,-0.4514436178612575,-0.5500859557802936,-1.1046513711150792,normal
4.956992890334949,-8.444930875754643,-1.326899400219755,0.2326177276489015,0.09623673151155386,-1.3072618331939208,2.10412737267253,-0.44849556812404584,-1.5133769391188128,1.0652494520710556,normal
-4.531084126413626,-10.294821868344174,-4.379957055332535,-1.9758913420760664,0.9235804152384283,-0.9577670960769207,-1.5574266896982512,3.0866485851261833,-0.49281481625974394,-0.5916411963276055,abnormal
-6.872001796618536,-3.9112242707757825,12.362760583671907,-4.2056627952049555,-5.508147067043983,-4.025264625778932,0.36944835954761146,-2.337178985310011,-0.9958101628494692,1.57193344648258,normal
2.833981344818131,-7.228324993798079,-1.4033913794717738,-0.9748927100818694,0.4520502438895705,-0.8890337436375609,0.7900078481422149,1.841538399855695,-0.2897210716226112,1.7127353912288048,normal
9.432080518254462,9.459666026348822,-6.534370529997264,3.3044162003837343,-7.311499166338725,-6.896092607384119,-2.1362001923786766,5.243215589989443,1.919791310020814,-0.8606916413353589,normal
-1.9302237837677327,-7.025902616433863,-2.8556274207713352,-1.2142602441936945,1.8884090991059417,-0.9017628740691931,-1.3760192879357913,-0.22619834182827148,-0.9876083770865703,-0.7415266642919264,normal
0.03316206336058906,-7.930825990472394,-1.8572963614781774,0.6684025551974696,0.7450206326039247,0.1530428171695994,0.568696376727925,0.4493420124945453,-0.9195006990655797,0.5878430277841432,normal
-1.1834276265245944,-8.463221697428335,-2.028062814587678,-0.11107924336828737,0.21887098980463005,-1.2418555978634163,1.9050449115983716,-0.5767356382813532,-0.9841978279258655,-2.42253428355341,abnormal
6.548406735447734,-0.912298522052009,-2.047610087836462,-1.9576129312534583,2.150767702116723,-0.3308561498340458,-7.78902524703033,1.5985260875563736,1.1629895514046942,-2.505398413987931,normal
2.275877076516574,-6.816378395899777,-1.2475200965265834,-0.7994062033238523,-0.7885140943323212,-1.0039144146057002,-0.4817324009340071,-3.2073296195953067,-1.9394750397898963,0.3009160778692083,normal
9.500286439388294,-7.554271966283024,1.1951513205524356,2.190941607641623,-1.0528832714766818,-1.75166876764387,5.495072678207114,-2.356296170106676,-2.7913311820543805,-0.9940470216210273,normal
