filename,label,AX_mean,AX_std,AX_max,AX_min,AX_range,AX_skew,AX_kurtosis,AY_mean,AY_std,AY_max,AY_min,AY_range,AY_skew,AY_kurtosis,AZ_mean,AZ_std,AZ_max,AZ_min,AZ_range,AZ_skew,AZ_kurtosis,GX_mean,GX_std,GX_max,GX_min,GY_mean,GY_std,GY_max,GY_min,GZ_mean,GZ_std,GZ_max,GZ_min,VX_mean,VX_std,VX_max,VX_min,VX_range,VY_mean,VY_std,VY_max,VY_min,VY_range,DX_mean,DX_std,DX_max,DX_min,DX_total_change,DY_mean,DY_std,DY_max,DY_min,DY_total_change,duration,sample_count,open_close_ratio
device002_故障_停梯不开门_202502182011.xlsx,1,-2.1378878443114834e-18,0.0015758150258473828,0.00967503111038557,-0.008490817858293693,0.01816584896867926,-0.0047363044262517555,4.832243070383301,0.9947251142703193,0.01165937473230184,1.059492150537207,0.9286007392790632,0.13089141125814385,0.28696972437151064,16.46758615494999,0.0032847410238065144,0.0031862891300037935,0.030875859736827913,-0.02166024939365124,0.05253610913047915,0.6888727279963526,9.00422336512524,0.0007819841435946295,0.03015679738505072,0.1931419048322575,-0.15140445483576906,-0.0011833105439979393,0.0623305478952805,0.3224898315325371,-0.38978061528002594,-0.004544482109669204,0.023073403412790103,0.17825654107968242,-0.12664343008128948,,,,,,,,,,,,,,,,,,,,,900.8000000000001,4505,
device002_故障_关门不到位_202502191551.xlsx,1,-2.57620812343959e-18,0.022098821605585364,0.20625803585983277,-0.07936638448222445,0.2856244203420572,1.8024794751873625,15.625643516778062,0.9946598833740619,0.005524200559914968,1.02617355977508,0.9670762897442237,0.05909727003085641,0.18879248862471495,5.6032077005031455,0.004750527112848651,0.017486283000243033,0.1591432844772894,-0.07581244540755736,0.23495572988484675,3.0985170666272386,21.81169998649017,-0.0057323675630913925,0.15228182742268784,1.7263074288392823,-2.0268653195120145,-0.009019563737095697,0.32310859901495764,1.0156187884111028,-5.316385644926818,-0.02576290171381934,0.15257328458415073,0.5703355199786881,-1.0891792531199451,0.0,0.0,0.0,0.0,0.0,90.10817943270084,52.002725368938194,180.03343889070536,0.2014645398806288,179.83197435082474,0.0,0.0,0.0,0.0,0.0,5448.151624630946,4869.867031632245,16309.580477318845,0.04029290797612576,16309.54018441087,180.8,905,0.0
device002_故障_开关门抖动_202502191552.xlsx,1,-6.458361085077088e-19,0.025040738641036227,0.12509798160888483,-0.12058322701003757,0.2456812086189224,0.390716239831541,5.103780586576247,0.9943191221915016,0.017838470097065885,1.1271855542904476,0.8533894342837317,0.27379612000671594,-0.7256921005904817,15.08724448628369,-0.0025628537070269733,0.0886037595170358,0.7121948772615648,-0.731459555423337,1.4436544326849017,-0.5658622258421199,16.74299036665066,0.00038109598040054446,0.5267005299639016,3.8906392142454163,-3.998226648425514,0.08185084402505777,1.1720931226302438,8.28451193258618,-7.489041605211254,-0.017176203357713634,0.17585971319124566,0.9065287759409557,-1.0935386488195786,0.0,0.0,0.0,0.0,0.0,179.58846510197904,103.65530257325706,358.9492031111318,0.19755912896096572,358.75164398217083,0.0,0.0,0.0,0.0,0.0,21634.575237692883,19345.101072694546,64831.43590181443,0.039511825792193145,64831.39638998864,360.8,1805,0.0
device002_故障_开门不到位_202502191550.xlsx,1,2.0960642166159593e-18,0.014400005924195124,0.0658194527235198,-0.09866807873663061,0.1644875314601504,-0.5649913029656974,8.188598490268236,0.9944647455719754,0.004388022156478647,1.0392263797221244,0.9726574337720086,0.06656894595011575,1.86861467448091,19.769441325428083,0.003792822599092825,0.012846375847888336,0.09537574677783879,-0.11878327833971122,0.21415902511755003,-1.043415185428503,22.502193085435856,0.00772622591442234,0.06775372270932493,0.3916442879734374,-0.5084224291743794,-0.007602388871097179,0.14732200680941762,0.5832386250547044,-0.775950667460733,-0.011769099902743128,0.09386863592652503,0.4864716809781543,-0.6449625951009756,0.0,0.0,0.0,0.0,0.0,119.95628712554789,69.22578300669682,239.6660036828461,0.20332124326264883,239.46268243958346,0.0,0.0,0.0,0.0,0.0,9652.642088682216,8629.248083742328,28909.465197257035,0.040664248652529766,28909.424533008383,240.8,1205,0.0
device002_故障_急停_202502182010.xlsx,1,-6.458361085077088e-19,0.005104849549942506,0.05288767500573622,-0.07193473398323008,0.1248224089889663,-0.5806679906024322,66.37861542900411,0.9947117184124763,0.05092616296007191,1.5866189997943918,0.520959234163856,1.0656597656305358,3.296500164498967,45.21759553479781,0.002357154076931665,0.01980378469309855,0.16697869619699945,-0.3032535340511415,0.470232230248141,-5.062415118122859,79.90131346802934,0.0005053528490602692,0.13316854139946557,1.6678721084823311,-2.1448678509208654,0.0005747629511419332,0.1888434274920478,2.253707581009889,-1.6574433510870656,-0.006927523032806148,0.055767051725773564,0.4370028109562816,-0.7858854801472162,0.0,0.0,0.0,0.0,0.0,179.86321035250288,103.72963216696392,359.0909303469042,0.2005856996247257,358.89034464727945,0.0,0.0,0.0,0.0,0.0,21676.470666145164,19381.04383635604,64930.61893725348,0.040117139924945144,64930.57882011355,360.8,1805,0.0
device002_故障_运行抖动_202502191552.xlsx,1,6.612131587102733e-19,0.015597882796924516,0.12576970280889402,-0.06723622468966607,0.1930059274985601,0.5091805320022217,8.883378059829909,0.9950325523470183,0.03064107540075989,1.6668037735924635,0.928818274065051,0.7379854995274124,10.056380775360775,192.00404993110382,0.00456520358411475,0.016717309286972588,0.38944496370202175,-0.06626937481538253,0.4557143385174043,11.593605473522613,227.34343646401265,0.015566447285578985,0.5892326022058795,17.351427658650934,-1.3485350978019868,-0.012841136695342571,0.21718182024277252,1.0569265655995932,-1.4860134132224903,-0.010105174091404079,0.11327870860561653,0.5521686970773206,-0.7940622159598052,0.0,0.0,0.0,0.0,0.0,179.76140185831275,103.74689286907561,359.2067513972732,0.1967778985068197,359.0099734987664,0.0,0.0,0.0,0.0,0.0,21656.270226987344,19364.62032627199,64893.866070850905,0.03935557970136394,64893.82671527121,360.8,1805,0.0
device004_故障_停梯不关门_202502261033.xlsx,1,5.424743263021309e-19,0.009424108119241641,0.07703529415911287,-0.10834131463298564,0.1853766087920985,-0.190702080802978,23.83608097356383,0.9770536735755935,0.006423260639961483,1.0109721494173056,0.9406035624726188,0.07036858694468684,-0.04612380465641616,9.255256323217427,-0.0011307358610051863,0.006477356713150725,0.16776304608689654,-0.07177027151492972,0.23953331760182628,3.4144532883093257,103.44101333166688,0.0016374774967023052,0.0696711778832404,0.8244547391692862,-0.7418617112686177,2.575274595051278e-07,0.11950489317221456,1.1687636254695566,-1.414263631495275,-0.00014259659462682094,0.07291358333308723,0.804456772053374,-1.2005372411086823,0.0,0.0,0.0,0.0,0.0,879.9191032749908,508.0237288930738,1759.6736661096381,0.19599610457085626,1759.4776700050672,0.0,0.0,0.0,0.0,0.0,528346.2855438605,472549.4086833274,1584734.3049982614,0.03919922091417125,1584734.2657990404,1800.8000000000002,9005,0.0
device004_故障_反复开关门_202502261036.xlsx,1,-0.008379458583747562,0.02762183179931696,0.045416177776647214,-0.1093910962427273,0.15480727401937452,-0.8856250444460304,0.9681525289510753,-2.0506437082870643e-05,0.016519031626870597,0.13255272752217695,-0.04753350240485499,0.18008622992703194,4.047466713234752,22.76610761106255,-0.003595710364505352,0.015706184520522415,0.050306088957245164,-0.08206363435423171,0.13236972331147687,-1.222500898394656,5.678421319867985,-0.004935118253610083,0.16040735278132096,1.058449099406298,-1.225183861909142,-0.0389596369515559,0.5056338160583118,2.0117182379113,-2.915067994207589,0.04394246883982593,0.30361922526232393,1.03952948971869,-1.253909844576997,-0.39108980498313717,0.25223120835570934,0.0019014652873637187,-0.8571367044854028,0.8590381697727665,-1.688483857929515e-05,0.0001965015652063455,0.0,-0.002662507716502531,0.002662507716502531,-12.595814223607672,11.976739646855364,0.0,-39.89116010828002,0.0010596113619161245,-7.594122888235651e-06,9.866922261054844e-05,0.0,-0.0017222535350881296,-0.0017222535350881296,101.80000000000001,510,0.8333333333333334
device004_故障_紧急停梯_202502261037.xlsx,1,-5.235448382420988e-19,0.007827255866892745,0.07728632373391707,-0.0684941273537204,0.14578045108763749,0.02094474578015347,27.285968992309,0.9768404051543235,0.014304019034323798,1.0823487690544438,0.7926045708581754,0.2897441981962684,-5.381206052966964,67.02980713405508,-0.0015555013921597052,0.00823893822497875,0.107947522683836,-0.1557412575445258,0.26368878022836184,-3.8745770356278886,104.50330183607679,-0.00556164453420786,0.07806358072796638,0.48213135558649317,-0.719433581035502,0.0036132029732648552,0.1795816863231657,2.959750987104408,-3.6199190310625466,-0.001862699144452355,0.04633106350480496,0.44099934756169756,-0.5493164017901093,0.0,0.0,0.0,0.0,0.0,352.2088802627458,203.35437077738695,704.3019321162675,0.19619129653655695,704.105740819731,0.0,0.0,0.0,0.0,0.0,84687.2814308623,75736.53098960455,253942.60266943972,0.039238259307311396,253942.5634311804,720.8000000000001,3605,0.0
device004_故障_行梯晃动_202502261038.xlsx,1,-5.271714266976052e-19,0.015030390165104612,0.1094279606558672,-0.08011247082480805,0.18954043148067523,0.17767061045253912,9.36694820660677,0.9768361761283192,0.009461632303157637,1.0259131036231401,0.9181500622410775,0.10776304138206261,-0.19024834941416377,4.769221871269141,-0.00046443412291281627,0.011965727280466621,0.12013440201100059,-0.0737350870472451,0.1938694890582457,1.2617305448107496,16.27093112246622,-0.007991655842039602,0.09809707971445956,0.6093443990771292,-0.7360259340578766,0.011660999138616637,0.20773137775560477,1.831405674033688,-1.3176434890254771,-0.0009314662380420806,0.0925351841183469,0.5357426722290028,-0.4729208570986599,,,,,,,,,,,,,,,,,,,,,421.0,2106,
device005_异常_停梯不开门_202502281733.xlsx,1,2.567583313194164e-18,0.006399387956504228,0.2353961992406352,-0.08977997412869586,0.3251761733693311,13.931290022462534,522.4453217928533,0.9863160215745779,0.012021022972090956,1.3213266264563197,0.8703071398290465,0.4510194866272732,7.16505572047415,194.24039205200307,0.005870389220300991,0.009366987180346153,0.39835758743884137,-0.08172828957726179,0.48008587701610317,26.530500891397452,985.9576065444506,-0.00470748265389882,0.08686014802577868,2.770492473302697,-0.8579101299727637,0.005453148100956707,0.10459724285740496,3.011186474975589,-1.349557966073966,-0.0014897434846740665,0.0511220221438117,0.5063732617532847,-1.7971357011735989,0.0,0.0,0.0,0.0,0.0,533.3068524803897,307.7795153763883,1066.2076193221194,0.19414069087070263,1066.0134786312487,0.0,0.0,0.0,0.0,0.0,192269.5674138389,171923.297115402,576504.7075313008,0.03882813817414053,576504.6687031627,1080.8,5405,0.0
device005_异常_反复开关门_202502281734.xlsx,1,-0.015685511264004543,0.02631736594040708,0.06385743729944993,-0.08915298912949236,0.1530104264289423,0.06080918812884466,0.375941116158963,0.0003843453384826302,0.005610496879311508,0.02785954282897818,-0.029115592488708875,0.05697513531768705,-0.05186851186290896,3.381959549862652,0.004773516495379629,0.017750967304844194,0.07031644546178188,-0.11960649006856494,0.18992293553034684,-1.5478399906493787,11.153376845711051,-0.021048416839517404,0.1629353494752927,1.3640834199596426,-1.0740485397515847,0.014729570367243419,0.23249148246414286,0.7378159633436463,-0.8136091711966078,0.008788661265266373,0.13137019282092013,0.7323693974000206,-0.48151462222066826,-0.07532695886901265,0.08214299056893079,0.03368381426404292,-0.33084471974106117,0.3645285340051041,0.0006484779779723466,0.00505637796079015,0.027750998542889642,-0.02123359053784127,0.04898458908073092,-0.32909261848346694,0.5949657190168692,0.05041029889589092,-3.22426163083256,-0.0008403877644747425,-0.01920761717555226,0.04377954177374475,0.07716887937870963,-0.08268491880296097,0.07716887937870963,118.80000000000001,595,1.0869565217391304
device005_异常_急停_202502281732.xlsx,1,-3.6945857724630834e-20,0.010172424690901143,0.23568907233271683,-0.17392282502943476,0.4096118973621516,5.027185515243735,206.09724628723205,0.9865854519865229,0.021395089138610726,1.324339192235466,0.8148283535946761,0.5095108386407898,7.046692359460166,105.48998167311441,0.007106061463463657,0.024090170534393877,0.5425603510547047,-0.24488005784036665,0.7874404088950713,12.508628689846898,241.8713395763184,-0.0014056205158249103,0.2965278809326341,8.183059897714811,-4.7754706631967645,0.0010562723888598328,0.2570596302891917,3.742878413391404,-4.899468085543624,0.0027013895765548605,0.11763733323486056,2.55554438901188,-1.7971357011390015,0.0,0.0,0.0,0.0,0.0,296.5908055993361,171.21209041859896,592.9378566438996,0.19785159594975266,592.7400050479499,0.0,0.0,0.0,0.0,0.0,59455.913295502054,53169.877147295985,178251.07416520093,0.039570319189950534,178251.03459488173,600.8000000000001,3005,0.0
